x1,x2,y
0.6896761147366236,0.4059883610666231,0
0.06968113477667394,0.15776954347276367,0
0.010302402420346345,0.2803493817197289,0
-0.4573124312394865,0.2936139024879957,0
-0.0506517293230172,-0.9543224794425514,0
0.913025936622907,0.2792803785250969,0
-0.09095537409884194,-0.9361610577383428,0
-0.4654510302432401,0.6499209486658112,0
-0.5433727860462253,-0.7147350703195691,0
-0.4987376908511516,-0.7115365959026865,0
-0.40452018746018686,0.35277535904242796,0
-0.1332583757727517,0.5449496051999508,0
0.03250960458072095,-0.2155469769312283,0
0.8368007027275662,-0.11042266359808099,0
-0.1634373325568808,-0.7203037158439228,0
0.38577252923781846,0.7722779011637635,0
-0.7861188306723389,0.2796261101180717,0
-0.015202141049413285,-0.6857740517825488,0
0.5432538750829476,0.3133368232580609,0
0.24566139903509765,0.757579964218804,0
0.8672744992236926,-0.305255357674372,0
0.037345003900736605,-0.3796993281431515,0
-0.23214921811325354,-0.6426013740723836,0
-0.5936199838181087,-0.030320843598064497,0
0.7092143036021314,0.040989202333072745,0
-0.585956584534077,-0.27989398406715804,0
0.8638687882841412,-0.12791323861075715,0
-0.45953462572603015,-0.4133883103048359,0
0.42229824692868584,-0.0994812059346272,0
0.0923735481561597,0.9470664490948242,0
-0.6755438646512412,0.6460685374573931,0
0.7562486949238886,0.5170257333532375,0
-0.1434331094878583,-0.7785889792865651,0
0.9457378808305439,-0.20889557614416912,0
-0.20909358616602372,0.10419053727744489,0
0.4110181621179068,0.08268629444564657,0
0.1946758987552256,0.7479745041589951,0
-0.01633619027908711,-0.6737759597577812,0
0.28598875280667035,-0.26991115023844964,0
0.5480027332205117,0.27113181396154284,0
-0.828618328263434,-0.2773580513266339,0
-0.45146509798908563,0.34963224966706036,0
-0.66935839345867,0.4143113916430087,0
0.18556139551391723,-0.5584902225536791,0
-0.227314673658957,0.2604387634526814,0
0.25410823847610126,-0.690048094482576,0
-0.35917537041973197,0.587540788156082,0
-0.23391814929890167,0.4790082647521605,0
-0.3794961557467393,-0.25993936496212255,0
0.8488351123236363,0.23830386531409709,0
-0.030984143070354176,-0.9155582004889864,0
-0.6389303340243502,-0.6461560629333764,0
-0.9220776691294887,-0.11160371876558332,0
-0.0455480564255172,-0.5858660828443963,0
0.6534596401129215,-0.2661210023842686,0
-0.06313120088276421,-0.026984156315341238,0
-0.003896746205385118,0.1744725524463582,0
-0.09679019012555787,0.9412719892706986,0
-0.09147831500934804,0.6888513518877605,0
-0.5242976500863971,-0.2193989345706297,0
-0.11262337175051369,-0.4051645367287651,0
-0.2997809043355988,0.009930729049637729,0
0.29069547862613443,-0.04949980664453721,0
-0.24841742234285644,0.15997159507318434,0
-0.0213071459271785,0.1863055922297667,0
-0.09542768419389008,-0.8414585628143385,0
0.4883542822973729,-0.21376047654360023,0
-0.7108294384831693,-0.0870063395142717,0
0.348221561215347,0.12016906590702421,0
-0.4648592415991213,0.7324965705244123,0
0.7041985001074301,0.5293115044362269,0
-0.018389609327506475,-0.30480036844850683,0
-0.6534691886920456,0.6839810262594496,0
-0.7435590152728168,0.4389160356076869,0
-0.2943265928591321,0.38411044185089477,0
0.29179017651830436,0.3114998938750302,0
-0.1128071183610346,-0.32296670692560375,0
0.2625480428415576,-0.5042723037294295,0
0.745154517969683,-0.1625005179013063,0
-0.4998797739864898,-0.09420514793060693,0
0.3533001791016279,-0.3874923540632875,0
-0.7911699219744056,-0.48656519571139106,0
-0.18674939144726088,0.7520100712974678,0
0.2292883043676336,-0.009890188418531775,0
0.1884540546584767,-0.3428766910933404,0
-0.5013989526663517,0.6368111344876758,0
-0.31862312559255734,0.7780698571337342,0
-0.6970588711942156,-0.36879159800549655,0
0.6637175662229052,0.6038646231973503,0
0.5629251444993532,0.22224599837376677,0
-0.37404908185125485,-0.5331056268612514,0
-0.2015098696430502,0.6297923328452035,0
-0.7850684671580191,-0.49939750544606076,0
0.15768642987713408,0.7253134629700879,0
-0.5645604108187159,-0.07440522237382131,0
0.18041706309328776,-0.8766670947608397,0
-0.02375900869473632,-0.1543184760133707,0
-0.4012878188309582,0.5547722666986515,0
0.2579655278097325,0.14988471567926448,0
0.6166187030019367,-0.259714084868609,0
1.8815045429257553,0.6781892471498976,1
1.571749571103729,-1.2367713150519153,1
0.7583695262996913,1.8506419593157348,1
-1.7726799283527463,-0.9260701224072083,1
1.4564797728526022,1.3706446188823829,1
1.1945617974154885,-1.604064248138296,1
-1.9974641605343249,0.10068230917546896,1
-1.7884425821480057,-0.8952503171514514,1
1.3623390840945107,1.4642514196505085,1
0.8987174799633916,1.786702798791184,1
-1.9893885084496308,0.20575072891378351,1
-0.9862359339371077,1.7399249071759393,1
1.304635483841362,1.5158912409213317,1
0.5573816280890044,1.9207617553118999,1
1.454021088466099,-1.3732525894007486,1
1.4629388180681122,1.3637485158890092,1
1.9521499097760566,-0.43486863506274437,1
-1.7666407236777633,-0.937539627665577,1
1.608231929610187,-1.1889449358916055,1
-1.8403992323144236,-0.7828988859977261,1
1.9239542218861203,-0.5462601505570153,1
-0.12416015824715745,-1.9961423433973944,1
-1.9495153597153596,0.4465309196840591,1
-0.09050277487396882,-1.9979512626037983,1
1.9330989769894866,0.5129603738713162,1
1.7711793756186478,-0.9289368220622632,1
0.3489271574046422,-1.9693272553909156,1
-1.0971359781770476,-1.6722119020595128,1
-0.9941223865946636,1.7354309783080772,1
-1.244651680088402,1.565516590539084,1
1.881548838659052,-0.6780663446453988,1
0.684641943691277,-1.8791661472415446,1
-1.2799387978750187,-1.5368007918055782,1
1.9946085301494056,0.1467542553223829,1
1.9099181817587998,0.5934749691327854,1
0.24622668202713702,-1.9847852329806133,1
1.7047930533539228,-1.0457918747227903,1
1.9991214929221204,0.059272730128048186,1
-1.1874134897226005,1.6093629809414642,1
1.0177562633056045,-1.7216771440958996,1
-1.9971948072473904,0.10589099066520755,1
1.8029406500732004,-0.8656818193271855,1
-1.6019295725574711,-1.1974229180059306,1
-0.06838061321028076,-1.9988306811075784,1
1.9592624094707907,-0.40161027232220003,1
1.839414432942746,-0.7852098725066542,1
-0.9160327635815572,1.7778875037653916,1
-1.5617883172616263,-1.2493267195033881,1
0.9624913371409928,1.7531715335153442,1
0.7830067445587907,1.8403533459570867,1
0.3398976201535369,1.9709057835964565,1
-0.701484191522176,1.8729441873810546,1
0.23383039798088912,-1.9862838027281244,1
-1.549182802614999,1.2649239677079163,1
1.926482782680432,0.5372746858319856,1
-0.21463755869879347,1.9884493250761563,1
0.24718194992051623,-1.9846664917898653,1
1.7820103543683476,-0.9079862867488674,1
-1.8725642695987177,-0.7024977268448783,1
-0.3661698756003266,-1.9661941974797,1
0.636674267600468,-1.8959551358023765,1
-0.8302243048571,-1.8195404924388314,1
1.2092814865228174,-1.592996637269886,1
1.5081080107090141,1.3136248429575699,1
